구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,화장실설치장소유형,오물처리방식,비상벨설치여부,비상벨설치장소,화장실여부,설치여부,기저귀교환대장소,리모델링연월,데이터기준일자
공중화장실,라페스타 쇼핑몰 A,경기도 고양시 일산동구 중앙로1275번길 38-31,"경기도 고양시 일산동구 중앙로1275번길 38-31 (장항동, 라페스타 A)",N,3,3,0,0,0,0,3,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,05:00~00:00,,37.6604752616,126.7696129537,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,마두도서관,경기도 고양시 일산동구 일산로 355,경기도 고양시 일산동구 일산로 355,N,11,16,4,4,0,0,11,4,0,마두도서관,,15,,37.6666808080,126.7820811961,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,백석도서관,경기도 고양시 일산동구 일산로 118,경기도 고양시 일산동구 일산로 118,N,14,10,1,4,1,1,14,1,1,백석도서관,,15,,37.6472188037,126.7936268007,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,식사도서관,경기도 고양시 일산동구 위시티2로 43-6,경기도 고양시 일산동구 위시티2로 43-6,N,8,11,1,0,1,1,17,1,2,식사도서관,,15,,37.6760934526,126.8159196528,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,광장화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 호수로 731,N,7,7,1,0,1,0,16,1,1,고양시 공원관리과,031-8075-4350,24시간,,37.6644650844,126.7604466371,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,장미화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 호수로 731,N,3,5,1,0,0,0,17,1,0,고양시 공원관리과,031-8075-4350,24시간,,37.6644650844,126.7604466371,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,회화나무화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 호수로 731,N,2,3,1,0,0,0,9,1,0,고양시 공원관리과,031-8075-4350,24시간,,37.6644650844,126.7604466371,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,두루미화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 호수로 731,N,3,7,1,0,0,0,9,1,0,고양시 공원관리과,031-8075-4350,24시간,,37.6644650844,126.7604466371,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,악어화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 호수로 731,N,3,3,1,0,1,0,7,1,1,고양시 공원관리과,031-8075-4350,24시간,,37.6644650844,126.7604466371,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,폭포화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 호수로 731,N,2,4,1,0,0,0,15,1,0,고양시 공원관리과,031-8075-4350,24시간,,37.6644650844,126.7604466371,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,백석공원(교통공원),경기도 고양시 일산동구 강송로 14,경기도 고양시 일산동구 강송로 14,N,3,3,0,0,0,0,0,0,0,고양시 공원관리과,031-8075-4337,24시간,,37.6424792469,126.7953719093,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,알미공원,경기도 고양시 일산동구 중앙로 1087-2,경기도 고양시 일산동구 중앙로 1087-2,N,3,4,0,0,0,0,6,0,0,고양시 공원관리과,031-8075-4337,24시간,,37.6455019630,126.7839400471,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,마두공원,경기도 고양시 일산동구 강송로 176-3,"경기도 고양시 일산동구 강송로 176-3, 마두공원개방화장실 (마두동)",N,1,2,0,0,0,0,3,0,0,고양시 공원관리과,031-8075-4337,24시간,,37.6546897883,126.7844866766,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,낙민공원,경기도 고양시 일산동구 호수로 530-2,경기도 고양시 일산동구 호수로 530-2,N,1,1,0,0,0,0,1,0,0,고양시 공원관리과,031-8075-4337,24시간,,37.6501131513,126.7730358954,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,일산문화공원,경기도 고양시 일산동구 중앙로 1271-1,경기도 고양시 일산동구 중앙로 1271-1,N,1,1,0,0,0,0,1,0,0,고양시 공원관리과,031-8075-4337,24시간,,37.6594848240,126.7726950956,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,정발산공원(청사인근),경기도 고양시 일산동구 햇살로 56,경기도 고양시 일산동구 햇살로 56,N,4,8,1,1,0,0,7,1,0,고양시 공원관리과,031-8075-4337,24시간,,37.6648999985,126.7768033912,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,정발산공원(체육공원),경기도 고양시 일산동구 일산로 355,경기도 고양시 일산동구 일산로 355,N,0,2,1,0,0,0,2,1,0,고양시 공원관리과,031-8075-4337,24시간,,37.6666808080,126.7820811961,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,은행마을공원,,경기도 고양시 일산동구 은행마을로 100,N,1,1,0,0,0,0,2,0,0,고양시 공원관리과,031-8075-4337,24시간,,37.6713465140,126.8071753208,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,달맞이공원,경기도 고양시 일산동구 숲속마을2로 71-2,경기도 고양시 일산동구 풍동 1228,N,1,1,0,0,0,0,2,0,0,고양시 공원관리과,031-8075-4337,24시간,,37.6746348080,126.8008058334,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,성아공원,경기도 고양시 일산동구 하늘마을1로 56-2,경기도 고양시 일산동구 하늘마을1로 56-2,N,3,3,0,0,0,0,6,0,0,고양시 공원관리과,031-8075-4337,24시간,,37.6776310168,126.7893808274,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,국민은행 평택중앙지점,경기도 평택시 평택로 90,경기도 평택시 평택로 90,N,2,2,0,0,0,0,2,0,0,국민은행 평택중앙지점,,24시간,,36.9947527601,127.0843223139,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,국민은행 평택지점,경기도 평택시 평택로32번길 25,경기도 평택시 평택로32번길 25,N,2,2,0,0,0,0,2,0,0,국민은행 평택지점,,24시간,,36.9914156369,127.0889816175,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,어침이공원,경기도 고양시 일산동구 위시티로 149,경기도 고양시 일산동구 위시티로 149 (식사동),N,1,3,1,0,0,0,5,1,0,고양시 공원관리과,031-8075-4337,24시간,,37.6853735624,126.8122165278,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,식사중앙공원,경기도 고양시 일산동구 위시티3로 44-2,경기도 고양시 일산동구 위시티3로 44-2,N,2,3,0,0,0,0,4,1,0,고양시 공원관리과,031-8075-4337,24시간,,37.6775701505,126.8141143439,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,굿모닝주유소,경기도 평택시 포승읍 서동대로 501,경기도 평택시 포승읍 서동대로 501,N,2,2,0,0,0,0,2,0,0,굿모닝주유소,,24시간,,36.9429286873,126.8779411134,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,궁전부페,경기도 평택시 경기대로 1409,경기도 평택시 경기대로 1409,N,3,4,0,0,0,0,6,0,0,궁전부페,,24시간,,37.0709955428,127.0641526922,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,하늘장미어린이공원,,경기도 고양시 일산동구 하늘마을로 94,N,2,3,0,0,0,0,4,0,0,일산동구 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6803743993,126.7824935961,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,모범어린이공원,경기도 고양시 일산동구 백마로 318-4,경기도 고양시 일산동구 백마로 318-4,N,1,1,1,1,0,0,1,1,0,일산동구 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6556716809,126.7858830221,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,향나무어린이공원,경기도 고양시 일산동구 호수로430번길 29-14,경기도 고양시 일산동구 호수로430번길 29-14,N,1,1,1,1,0,0,1,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6445773733,126.7801176423,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,청천어린이공원,경기도 고양시 일산동구 백석로 169-3,경기도 고양시 일산동구 백석로 169-3,N,1,1,1,1,0,0,1,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6525145800,126.7944608747,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,백송어린이공원,경기도 고양시 일산동구 강송로 120-3,경기도 고양시 일산동구 강송로 120-3,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6507432035,126.7891610058,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,부촌어린이공원,경기도 고양시 일산동구 강송로 120-3,경기도 고양시 일산동구 강송로 120-3,N,1,1,1,1,0,0,1,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6507432035,126.7891610058,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,벚나무어린이공원,경기도 고양시 일산동구 숲속마을로 50-9,경기도 고양시 일산동구 숲속마을로 50-9,N,2,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6677559080,126.7974687678,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,소나무어린이공원,,경기도 고양시 일산동구 숲속마을로 49-6,N,2,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,,,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,목련어린이공원,경기도 고양시 일산동구 숲속마을2로 146,경기도 고양시 일산동구 숲속마을2로 146,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6728136010,126.7976818935,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,참나무어린이공원,경기도 고양시 일산동구 숲속마을1로48번길 47-8,경기도 고양시 일산동구 숲속마을1로 48번길 47-8,N,2,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6660452029,126.8008070518,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,방기어린이공원,경기도 고양시 일산동구 강송로113번길 36-14,경기도 고양시 일산동구 강송로113번길 36-14,N,1,1,1,1,0,0,1,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6485356059,126.7847951101,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,말머리어린이공원,경기도 고양시 일산동구 강석로 132-4,경기도 고양시 일산동구 강석로 132-4,N,1,2,1,0,0,0,3,1,0,일산동구 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6527804447,126.7817615895,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,장항어린이공원,,경기도 고양시 일산동구 정발산동 812,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6662655595,126.7754884934,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,두루미어린이공원,경기도 고양시 일산동구 일산로441번길 52-2,경기도 고양시 일산동구 일산로441번길 52-2,N,2,2,1,0,0,0,3,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6714306507,126.7761617151,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,수정어린이공원,경기도 고양시 일산동구 무궁화로148번길 33-2,경기도 고양시 일산동구 무궁화로 148번길 33-2,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6682817164,126.7785620995,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,밤가시어린이공원,경기도 고양시 일산동구 일산로380번길 20-2,경기도 고양시 일산동구 일산로 380번길 20-2,N,1,1,1,1,0,0,3,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6694782634,126.7826325335,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,중산오름어린이공원,경기도 고양시 일산동구 탄중로 337-2,경기도 고양시 일산동구 중산동 1575-1,N,2,2,0,1,0,0,2,2,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6929314668,126.7827695996,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,올림푸스어린이공원,,경기도 고양시 일산동구 위시티4로 79,N,1,2,1,0,0,0,4,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6801336565,126.8116638582,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,간이어린이공원,경기도 고양시 일산동구 백석로72번길 31-12,경기도 고양시 일산동구 백석로72번길 31-12,N,1,1,1,1,0,0,2,1,0,고양시 일산동구청 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6461574841,126.7880031601,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,능안어린이공원,경기도 고양시 일산동구 일산로297번길 68-2,경기도 고양시 일산동구 일산로 297번길 68-2,N,1,1,1,1,0,0,2,1,0,일산동구 환경녹지과 녹지관리팀,031-8075-6266,24시간,,37.6599034059,126.7836543536,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,장항야구장,,경기도 고양시 일산동구 장항동 660-35,N,1,3,0,0,0,0,3,0,0,고양도시관리공사,031-970-2175,24시간,,37.6465512708,126.7443204948,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,지영동체육공원,,경기도 고양시 일산동구 통일로 1267번길 1440-40,N,2,4,1,0,0,0,6,1,0,고양도시관리공사,031-970-2175,24시간,,,,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,크리스탈빌딩 장항동,경기도 고양시 일산동구 중앙로1275번길 60-21,"경기도 고양시 일산동구 중앙로1275번길 60-21 (장항동, 크리스탈빌딩)",N,28,30,0,0,0,0,28,0,0,일산동구청 환경녹지과,031-8075-6243,:~:,,37.6597853105,126.7688147542,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,엔조이쓰리칼라,경기도 고양시 일산동구 중앙로1275번길 60-14,"경기도 고양시 일산동구 중앙로1275번길 60-14 (장항동, 고일프라자)",N,4,4,0,0,0,0,4,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6595471653,126.7696560589,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,우림로데오스위트,경기도 고양시 일산동구 중앙로1275번길 14-25,"경기도 고양시 일산동구 중앙로1275번길 14-25 (장항동, 우림로데오스위트)",N,9,12,0,0,0,0,14,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6601530100,126.7714301128,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,하이베라스,,"경기도 고양시 일산동구 중앙로1261번길 79 (장항동, 하이베라스)",N,15,23,0,0,0,0,15,0,0,일산동구청 환경녹지과,031-8075-6243,:~:,,37.6569621372,126.7699421337,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,호수광장빌딩,경기도 고양시 일산동구 중앙로1261번길 19,"경기도 고양시 일산동구 중앙로1261번길 19 (장항동, 호수광장빌딩)",N,7,11,0,0,0,0,14,0,0,일산동구청 환경녹지과,031-8075-6243,:~:,,37.6582588178,126.7726617072,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,쌍용플레티넘,,"경기도 고양시 일산동구 중앙로 1347 (장항동, 일산쌍용플래티넘오피스텔)",N,2,1,0,0,0,0,2,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6649802830,126.7679020883,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,청원레이크빌,,"경기도 고양시 일산동구 중앙로 1341 (장항동, 청원레이크빌)",N,2,3,0,0,0,0,2,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6646494873,126.7683361888,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,현대휘트니스센타,,"경기도 고양시 일산동구 중앙로 1322 (정발산동, 일산현대아이스페이스)",N,7,20,0,0,0,0,12,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6636912131,126.7707832758,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,허유재병원,경기도 고양시 일산동구 중앙로 1317,경기도 고양시 일산동구 중앙로 1317 (장항동),N,12,12,0,0,0,0,23,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6629288877,126.7699403885,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,위너스 21 2차,경기도 고양시 일산동구 호수로 646-24,"경기도 고양시 일산동구 호수로 646-24 (장항동, 위너스21 II)",N,16,16,0,0,0,0,23,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6597070909,126.7678291639,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,일신프라자,경기도 고양시 일산동구 탄중로 325-15,"경기도 고양시 일산동구 탄중로 325-15 (중산동, 일신프라자)",N,7,8,0,0,0,0,9,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6940307701,126.7812390918,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,중앙 하이츠빌,경기도 고양시 일산동구 중앙로1275번길 86-1,"경기도 고양시 일산동구 중앙로1275번길 86-1 (장항동, 중앙 하이츠빌)",N,3,6,0,0,0,0,3,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6586345814,126.7678396970,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,에메랄드빌딩,경기도 고양시 일산동구 중앙로1275번길 60-31,"경기도 고양시 일산동구 중앙로1275번길 60-31 (장항동, 에메랄드빌딩)",N,12,18,0,0,0,0,12,0,0,일산동구청 환경녹지과,031-8075-6243,00:00~00:00,,37.6601437092,126.7684711137,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,라페스타 쇼핑몰 D,경기도 고양시 일산동구 중앙로 1305-56,"경기도 고양시 일산동구 중앙로 1305-56 (장항동, 라페스타 D)",N,3,3,0,0,0,0,3,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,05:00~02:00,,37.6610260381,126.7683150660,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,마이다스 오피스텔,,"경기도 고양시 일산동구 중앙로 1305-30 (장항동, 마이다스 오피스텔)",N,3,3,0,0,0,0,3,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6615301670,126.7696706442,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,현대타운빌,,"경기도 고양시 일산동구 중앙로 1233 (장항동, 현대타운빌)",N,4,6,0,0,0,0,5,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6564853341,126.7744702474,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,뉴코아(일산점),경기도 고양시 일산동구 중앙로 1206,"경기도 고양시 일산동구 중앙로 1206 (마두동, 뉴코아백화점일산점)",N,15,19,0,0,0,0,11,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,10:30~22:00,,37.6545799678,126.7768241412,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,(주)모아나빌딩,경기도 고양시 일산동구 중앙로 1201,"경기도 고양시 일산동구 중앙로 1201 (장항동, 모아나빌딩)",N,2,1,0,0,0,0,2,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,06:00~22:00,,37.6537561958,126.7762426304,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,형지 제3빌딩,경기도 고양시 일산동구 중앙로 1197,"경기도 고양시 일산동구 중앙로 1197 (장항동, 형지 제3빌딩)",N,16,20,0,0,0,0,15,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,:~:,,37.6534328509,126.7764271528,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,일산올림픽 스포츠센터,경기도 고양시 일산동구 중앙로 1182,"경기도 고양시 일산동구 중앙로 1182 (마두동, 올림픽스포츠센터)",N,4,3,0,0,0,0,3,0,0,일산동구청 환경녹지과 청소행정팀,031-8075-6243,05:30~10:30,,37.6526140296,126.7781242173,N,N,N,N,N,N,N,N,,2022-04-08
